FID,ponto,id_bem,identificacao_bem,co_iphan,no_logradouro,nu_logradouro,id_natureza,ds_natureza,codigo_iphan,id_classificacao,ds_classificacao,id_tipo_bem,ds_tipo_bem,sg_tipo_bem,sintese_bem,dt_cadastro
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-9c7,POINT (-44.95938537601986 -22.584152936597174),2568,Terreno II,SP3513405BIED00007,Capitão Neco,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno II, localizado(a) no estado de São Paulo, cidade(s) de Cruzeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-9c6,POINT (-54.691608068022795 -29.50306614860042),1436,Prédio da Estação Ferroviária,RS4311106BIED00001,Davi Machado,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Prédio da Estação Ferroviária, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Jaguari, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-947,POINT (-34.89098073284355 -7.115838955653424),2416,Armazém,PB2507507BIED00025,Napoleão Laureano,01,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém, localizado(a) no estado de Paraíba, cidade(s) de João Pessoa, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-06
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-8b0,POINT (-42.49921987910968 -21.590782876445676),1486,Estação Ferroviária de Abaíaba,MG3138401BIED00002,Francisco Sáles,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Abaíaba, localizado(a) no estado de Minas Gerais, cidade(s) de Leopoldina, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-8ad,POINT (-44.25437411754969 -21.13250737973057),1467,Complexo Ferroviário-Prédio do antigo armazém da Carpintaria e Ferraria,MG3162500BIED00008,Hermílio Alves,462 - 600,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Prédio do antigo armazém da Carpintaria e Ferraria, localizado(a) no estado de Minas Gerais, cidade(s) de São João Del Rei, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-888,POINT (-42.49916489382492 -21.590731749157907),1484,Terreno da Estação Ferroviária de Abaíaba,MG3138401BIED00001,Francisco Sáles,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno da Estação Ferroviária de Abaíaba, localizado(a) no estado de Minas Gerais, cidade(s) de Leopoldina, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-86d,POINT (-42.802457000000004 -5.0860079999999925),4857,Pátio Ferroviário de Teresina,PI2211001BIED00015,Estação da Cidadania,s/n,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Antigo Pátio Ferroviário da Estação Ferroviária de Teresina, também conhecido(a) como Parque Estação da Cidadania, localizado(a) no estado de Piauí, cidade(s) de Teresina, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Descaracterizado.",2018-11-29
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-86c,POINT (-35.72090940428465 -9.672936183079079),1798,Galpão Geminado,AL2704302BIED00007,Rua Sá e Albuquerque,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Galpão Geminado, localizado(a) no estado de Alagoas, cidade(s) de Maceió, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2016-02-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-86b,POINT (-44.16749994216017 -21.114807614915474),1478,Estação Ferroviária de Tiradentes,MG3168804BIED00011,da Estação,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Tiradentes, localizado(a) no estado de Minas Gerais, cidade(s) de Tiradentes, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-859,POINT (-44.24215665548444 -21.127673768960026),1475,Pátio da Estação Ferroviária de Chagas Dória,MG3162500BIED00012,Dr. Elói Réis,229 - 375,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Pátio da Estação Ferroviária de Chagas Dória, localizado(a) no estado de Minas Gerais, cidade(s) de São João Del Rei, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-804,POINT (-51.53812335695387 -23.562548856021355),2634,Casa I,PR4101408BIED00003,(Confirmar Endereço),,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa I, localizado(a) no estado de Paraná, cidade(s) de Apucarana, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-78c,POINT (-49.73938938172559 -25.769080282117617),1650,Edificação denominada Armazém,PR4113205BIED00007,Aloísio Leoni,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Edificação denominada Armazém, localizado(a) no estado de Paraná, cidade(s) de Lapa, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-743,POINT (-48.834010358771785 -25.47971888873373),2610,Casa do Agente - Morretes,PR4116208BIED00005,Padre Sabiniano,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa em alvenaria , localizado(a) no estado de Paraná, cidade(s) de Morretes, é um Bem Imóvel, do tipo Edificação, com estado de conservação Bom e de preservação Pouco Alterado.",2017-05-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-6de,POINT (-44.25721725910549 -21.13329795531487),1469,Estação Ferroviária de São João Del Rei,MG3162500BIED00009,Hermílio Alves,462 - 600,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de São João Del Rei, localizado(a) no estado de Minas Gerais, cidade(s) de São João Del Rei, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-6d8,POINT (-44.256636100341204 -21.132826921101955),2397,Complexo Ferroviário-Alojamento para manobrador/guarda chaves,MG3162500BIED00013,Hermílio Alves,462-600,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Alojamento para manobrador/guarda chaves , localizado(a) no estado de Minas Gerais, cidade(s) de São João Del Rei, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-04
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-6bd,POINT (-54.69111707577141 -29.503126384655232),1773,Armazém de Cargas,RS4311106BIED00002,Rua Prefeito Davi Machado,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém de Cargas, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Jaguari, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2016-02-02
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-6af,POINT (-48.83446851359933 -25.479123239840018),2613,Casa dupla para funcionários 3,PR4116208BIED00008,Padre Sabiniano,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa em alvenaria , localizado(a) no estado de Paraná, cidade(s) de Morretes, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-6a7,POINT (-37.2788499284208 -7.023627941711835),2411,Estação Ferroviária de Patos,PB2510808BIED00001,Frei Caneca,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Patos, localizado(a) no estado de Paraíba, cidade(s) de Patos, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-05
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-6a1,POINT (-35.01444227575912 -8.111194220408501),1574,Oficina de Fundição do Pátio de Jaboatão dos Guararapes,PE2607901BIED00007,Barreto de Menezes,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Oficina de Fundição do Pátio de Jaboatão dos Guararapes, localizado(a) no estado de Pernambuco, cidade(s) de Jaboatão dos Guararapes, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-67e,POINT (-35.39822469302947 -8.139848457336601),1666,Edificação denominada Depósito,PE2611309BIED00002,da Estação,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Edificação denominada Depósito, localizado(a) no estado de Pernambuco, cidade(s) de Pombos, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-66b,POINT (-35.39831588813582 -8.139742249846806),1667,Edificação denominada WC,PE2611309BIED00003,Paulo Bezerra,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Edificação denominada WC, localizado(a) no estado de Pernambuco, cidade(s) de Pombos, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-669,POINT (-53.80872467278075 -29.677803576201665),2580,"Terreno com área de 1.736,92m² e benfeitorias com 799,00m².",RS4316907BIED00005,da Estação,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno com área de 1.736,92m² e benfeitorias com 799,00m²., localizado(a) no estado de Rio Grande do Sul, cidade(s) de Santa Maria, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-18
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-653,POINT (-43.16726445845521 -22.71301464862975),1624,"Casa do Agente, NBP nº 200511-0",RJ3302502BIED00007,Real de Mauá,912,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa do Agente , localizado(a) no estado de Rio de Janeiro, cidade(s) de Magé, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-614,POINT (-37.62624173577462 -11.14474948799293),1494,Casa do Maquinista em Boquim,SE2800670BIED00002,Monsenhor Olímpio Campos,661,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa do Maquinista em Boquim, localizado(a) no estado de Sergipe, cidade(s) de Boquim, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-569,POINT (-53.022671095780666 -31.87479495248294),1520,Estação Ferroviária de Bazílio,RS4307104BIED00002,Ferroviário,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Bazílio, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Herval, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-55e,POINT (-49.26363773207133 -25.437231946921877),1672,Edifício Engenheiro Teixeira Soares,PR4106902BIED00007,João Negrão,940,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Edifício Engenheiro Teixeira Soares, localizado(a) no estado de Paraná, cidade(s) de Curitiba, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-55d,POINT (-52.351547133884914 -31.77163452347895),1518,Terreno,RS4314407BIED00005,Rio Branco,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Pelotas, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-554,POINT (-53.80832778557895 -29.677696670891507),1445,Prédio da Antiga Estação Ferroviária de Santa Maria,RS4316907BIED00002,da Estação,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Prédio da Antiga Estação Ferroviária de Santa Maria, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Santa Maria, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-53b,POINT (-52.35156016032161 -31.770784687062612),1517,Estação Ferroviária,RS4314407BIED00004,Rio Branco,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Pelotas, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-531,POINT (-52.3516674486807 -31.77081205078),2495,Sanitário na Praça Rio Branco,RS4314407BIED00007,Rio Branco,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Sanitário na Praça Rio Branco, localizado(a) no estado de Rio Grande do Sul, cidade(s) de Pelotas, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-19
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-529,POINT (-51.467627799999995 -23.5538639),1691,Terreno,PR4101408BIED00001,Centro Cívico José de Oliveira Rosa,25,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno, localizado(a) no estado de Paraná, cidade(s) de Apucarana, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-528,POINT (-42.80378819191649 -5.084982820111706),1669,Estação Ferroviária do Conjunto da Estação Ferroviária de Teresina,PI2211001BIED00003,Miguel Rosa,2725,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária de Teresina, localizado(a) no estado de Piauí, cidade(s) de Teresina, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.Possui dois pavimentos, uma torre central de observação e um terraço que assinala o eixo de simetria da edificação. Os forros rebaixados de gesso emadeira são alterações não originais.",2015-06-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4f3,POINT (-51.53663204874234 -23.56148674614171),2635,Casa II,PR4101408BIED00004,(Confirmar Endereço),,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa II, localizado(a) no estado de Paraná, cidade(s) de Apucarana, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4e2,POINT (-51.53663741316053 -23.561476911751413),2636,Casa III,PR4101408BIED00005,(Confirmar Endereço),,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Casa III, localizado(a) no estado de Paraná, cidade(s) de Apucarana, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-24
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4e0,POINT (-50.38728954466002 -26.13377438209968),2510,Terreno Área A,SC4203808BIED00004,Bernardo  Metzker,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Terreno Área A, localizado(a) no estado de Santa Catarina, cidade(s) de Canoinhas, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-04-20
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4c4,POINT (-38.429169101694114 -12.140969551368896),2620,Estação Ferroviária São Francisco,BA2900702BIED00002,Dois de Julho,,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação Ferroviária São Francisco, localizado(a) no estado de Bahia, cidade(s) de Alagoinhas, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-05-23
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-4ab,POINT (-39.41708501562904 -5.8032561978771104),1287,Estação,CE2310902BIED00001,Joaquim Rodrigues de Paulo,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Estação, localizado(a) no estado de Ceará, cidade(s) de Piquet Carneiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-14
tg_bem_classificacao.fid-7766db4e_192a22bdbb2_-41d,POINT (-50.387278815824565 -26.134679787212697),1501,Armazém,SC4203808BIED00001,Bernardo  Metzker,S/N,2,Bem Imóvel,BI,24,Arquitetura de transportes,8,Edificação,ED,"Armazém II, localizado(a) no estado de Santa Catarina, cidade(s) de Canoinhas, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-22
