FID,ponto,id_bem,identificacao_bem,co_iphan,no_logradouro,nu_logradouro,id_natureza,ds_natureza,codigo_iphan,id_classificacao,ds_classificacao,id_tipo_bem,ds_tipo_bem,sg_tipo_bem,sintese_bem,dt_cadastro
tg_bem_classificacao.fid-7766db4e_192a223c909_4f07,POINT (-38.508973700000006 -12.977084000000028),276,"Sobrado à Rua Conselheiro Junqueira, 55",BA2927408BIED00073,da Fonte do Gravatá,55,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Solar urbano, típico do começo do século XVIII, apresentando saguão central ladeado por dois salões. A casa apresenta uma planta quase quadrada, típica das construções mais abastadas do século XVIII, especialmente aquelas situadas em zonas pouco ocupadas. Apresenta portada central servindo de eixo de simetria à fachada e porta-cocheira, à direita do edifício, que conduz ao quintal e dependências de serviço.",2015-01-29
tg_bem_classificacao.fid-7766db4e_192a223c909_4f08,POINT (-34.94422959570471 -8.015502264113577),1743,"Praça Faria Neves, projeto de Burle Marx",PE2611606PSJD00001,Faria Neves,,5,Bem Paisagístico,PS,281,Sem classificação,9,Jardim Histórico,JD,"Praça Faria Neves, projeto de Burle Marx, também conhecido(a) como Praça Dois Irmãos, localizado(a) no estado de Pernambuco, cidade(s) de Recife, é um Bem Paisagístico, do tipo Jardim Histórico, com estado de conservação Regular e de preservação Pouco Alterado.",2016-01-21
tg_bem_classificacao.fid-7766db4e_192a223c909_4f0c,POINT (-44.3151795 -23.00637469999999),82,Igreja da Ordem Terceira de Nossa Senhora do Carmo,RJ3300100BIED00004,do Carmo,,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Igreja da Ordem Terceira de Nossa Senhora do Carmo, localizado(a) no estado de Rio de Janeiro, cidade(s) de Angra dos Reis, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-01-23
tg_bem_classificacao.fid-7766db4e_192a223c909_4f0d,POINT (-43.4954139 -20.387958300000015),647,Igreja de Santa Ifigênia,MG3146107BIED00008,Santa Efigênia,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"No frontispício, um nicho abrigando a estátua de N. Sra. do Rosário e um óculo trilobado. Não possui corredores laterais ao longo da nave. Internamente compõe-se de quatro altares, sob a invocação de Santa Rita; Santo Antônio Noto, esses em estilo D. João V; São Benedito; e, N. Sra. do Carmo. Destacam-se ainda dois magníficos painéis a óleo representando São Domingos e São Francisco orando aos pés de Cristo, dispostos nas paredes da capela-mor.",2015-05-04
tg_bem_classificacao.fid-7766db4e_192a223c909_4f21,POINT (-43.8089167 -19.889647199999995),668,Igreja de Nossa Senhora das Mercês,MG3156700BIED00004,da Intendência,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Planta com nave e capela-mor no corpo principal, corredores e sacristias laterais. Fachada com frontão triangular, cimalha em cachorros, cunhais e enquadramento dos vãos em madeira. No interior, coro com balaústres de madeira, apoiado em pilastras também de madeira, nave e capela-mor com piso em tabuado liso e arco-cruzeiro de madeira. Possui dois altares de tábuas lisas, sem qualquer ornamentação, dispostos na nave, junto ao arco-cruzeiro. Peças antigas
de imaginária valorizam os retábulos.",2015-05-05
tg_bem_classificacao.fid-7766db4e_192a223c909_4f25,POINT (-43.201425 -22.908916699999985),1248,"Edifício do Hospital São Francisco de Assis, pavilhões originais na Av. Presidente Vargas, 2863",RJ3304557BIED00099,Presidente Vargas,2863,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"""Edifício do Hospital São Francisco de Assis, pavilhões originais na Av. Presidente Vargas, 2863"", também conhecido(a) como Hospital São Francisco de Assis: prédio, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_4f27,POINT (-46.84241552 -23.528972299999985),462,Capela de São João Batista,SP3510609BIED00001,da Aldeia,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Capela missioneira em taipa de pilão e telhado em duas águas com madeiramento aparente. Foi reconstruída em 1736, substituindo a capela jesuítica original. Altar-mor de gosto popular e terça decorada na sacristia demonstram a mão indígena na sua construção.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a223c909_4f3e,POINT (-43.174618717968805 -22.903175774306263),351,Área central da Praça Quinze de Novembro e imediações,RJ3304557BICU00002,Quinze de Novembro,,2,Bem Imóvel,BI,34,Conjunto urbano,7,Conjunto Urbano,CU,"Praça Quinze de Novembro, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Conjunto Urbano, com estado de conservação Regular e de preservação Pouco Alterado.",2015-01-30
tg_bem_classificacao.fid-7766db4e_192a223c909_4f5e,POINT (-34.90611266 -7.833079775999996),535,Igreja Matriz de São Cosme e São Damião,PE2606804BIED00003,de Santos Cosme e Damião,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"A volumetria atual é de 1755, carregando também elementos oriundos de intervenções ocorridas durante o século XIX. O seu interior é marcado pelos quadros setecentistas que retratam as cenas da guerra holandesa e do cotidiano da cidade, compondo o espaço da sacristia e do coro, e pelo arco da capela, revestido de talhas em estilo joanino. Nos anos de 1950, suas feições barrocas foram substituídas pelos traços da arquitetura jesuítica, retornando aos padrões formais sóbrios do estilo maneirista.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a223c909_4f64,POINT (-44.9989556 -21.240616700000004),429,Igreja Matriz de Nossa Senhora do Rosário,MG3138203BIED00001,Dr. Augusto Silva,,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Apresenta partido tradicional das igrejas mineiras, composto de nave, capela-mor, corredores laterais e sacristia. A fachada principal é construída com adobes em quadros de pedra. O interior possui decoração de inspiração rococó composta por concheados, colunas retas e quartelões em ressalto, além de expressiva imaginária, dentre a qual se destaca a imagem de Bom Jesus da Coluna de proporções avantajadas.",2015-02-19
tg_bem_classificacao.fid-7766db4e_192a223c909_4f6d,POINT (-43.4146444 -20.38171389999999),610,Seminário Menor e Capela de Nossa Senhora da Boa Morte,MG3140001BICA00001,do Seminário,,2,Bem Imóvel,BI,20,Arquitetura religiosa,6,Conjunto Arquitetônico,CA,"O edifício organizado em dois blocos enquadrando a capela, formando um “E”. Possui escada de entrada, no ângulo das alas do Seminário coberto por alpendre. A fachada da capela contém portal de entrada em verga curva e porta almofadada, além de frontão recortado, sem interrupção da cimalha. O interior é composto por um conjunto de altar e retábulo, com colunas compósitas ornamentadas de talha na base e no terço inferior. O forro da capela-mor, em abóbada, apresenta pintura de caráter ilusionista.",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a223c909_4f75,POINT (-43.8109361 -19.892247199999996),666,"Casa à Rua Pedro II, nº 215, conhecida como ""Casa Azul""",MG3156700BIED00002,Dom Pedro II,215,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Na fachada, cunhais e enquadramento dos vãos em madeira, e cobertura com beirais em cimalha de madeira. Possui porta em almofadas, portada trabalhada com molduras e janelas com sobrevergas em arco abatido. No interior, piso em
tabuado largo no vestíbulo, salas laterais e em alguns cômodos. As salas laterais possuem forro em gamela, ornamentado com pintura decorativa. Em frente ao vestíbulo, encontra-se uma sala-capela, cujo teto tem pintura alusiva ao
Espírito Santo, entre flores e rocailles.",2015-05-05
tg_bem_classificacao.fid-7766db4e_192a223c909_4f78,POINT (-43.8109444 -19.892266699999986),1193,Chafariz do Rosário,MG3156700BIED00015,Dom Pedro II,,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Chafariz do Rosário, localizado(a) no estado de Minas Gerais, cidade(s) de Sabará, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-12
tg_bem_classificacao.fid-7766db4e_192a223c909_4f7a,POINT (-43.34778610000001 -21.761819400000004),575,Teatro Central,MG3136702BIED00001,João Pessoa,,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Teatro Central, localizado(a) no estado de Minas Gerais, cidade(s) de Juiz de Fora, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a223c909_4f7c,POINT (-43.414443979999994 -20.376998579999988),607,Igreja Matriz de São Caetano,MG3140001BIED00016,da Matriz,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Planta com nave e capela-mor ladeadas por corredores e sacristia localizada em sua parte posterior. A fachada possui duas torres baixas,  frontão recortado superiormente, apresentando partes curvas e partes planas, arrematado no centro por uma cruz, além de cunhais, pilastras e cimalhas. O interior tem conjunto de talha, ao gosto joanino, representado pelos retábulos do altar-mor, bem como pelo arco-cruzeiro profusamente ornamentado e pelos púlpitos encimados por dosséis coroados com aves.",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a223c909_4f80,POINT (-43.4169833 -20.377744399999994),595,Casa do Barão de Pontal,MG3140001BIED00006,Direita,50,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Apresenta estrutura autônoma assentada em esteios e baldrames de madeira, com cunhais em madeira e massa. As paredes de vedação são em taipa de sebe, com revestimento em reboco liso e pintura em caiação. As beiradas são em cimalha, cachorro e caibro corrido. Possui dois pátios internos fechados, com função de iluminar, ventilar e facilitar a circulação. Quanto à ornamentação, destaque para as quatro sacadas em pedra-sabão, composta por ornatos vazados formando delicado rendado.",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a223c909_4f84,POINT (-44.0414306 -22.9607583),589,Igreja Matriz de Nossa Senhora da Guia,RJ3302601BIED00001,Roberto Simões,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja Matriz de Nossa Senhora da Guia, localizado(a) no estado de Rio de Janeiro, cidade(s) de Mangaratiba, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-02-23
tg_bem_classificacao.fid-7766db4e_192a223c909_4f8b,POINT (-43.170487 -22.906271),4380,Trecho Remanescente da Ladeira da Misericórdia,RJ3304557BIOE00008,da Misericórdia,,2,Bem Imóvel,BI,27,Ponte/Viaduto,5,Obras de Engenharia,OE,"Trecho Remanescente da Ladeira da Misericórdia, localizado(a) no estado de Rio de Janeiro, cidade(s) de Rio de Janeiro, é um Bem Imóvel, do tipo Obras de Engenharia, com estado de conservação Bom e de preservação Pouco Alterado. Apenas alguns metros da primitiva via, Ladeira da Misericórdia, com seu calçamento em pedras calcetadas, do tipo que se convencionou chamar ""pé de moleque""; justaposto aos prédios da Santa Casa de Misericórdia e da Igreja de Nossa Senhora do Bonsucesso.  Documento do sítio natal da cidade do Rio de Janeiro, símbolo da trajetória de construções e perdas resultante processo de renovação urbana e arquitetônica ocorrido entre o fim do século XIX e início do século XX; que se multiplicou no território nacional com intuito higienista, urbanista e desenvolvimentista.",2018-10-18
tg_bem_classificacao.fid-7766db4e_192a223c909_4f8f,POINT (-44.3181139 -23.008425999999993),85,Igreja de Santa Luzia,RJ3300100BIED00006,do Comércio,S/N,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Localizada na trama urbana de Angra dos Reis, apresenta à sua esquerda um campanário com duas sineiras, em continuação da frontaria, corredor e da sacristia em dois pisos, na lateral da nave e capela-mor.A fachada é encimada por frontão com arremates curvos. Em seu interior, possui arco-do-cruzeiro em alvenaria e retábulo do altar simples, de meados do século XIX.",2015-01-23
tg_bem_classificacao.fid-7766db4e_192a223c909_4f9c,POINT (-43.50208059999999 -20.37569720000001),641,Capela de São Sebastião,MG3146107BIED00002,Rio de Janeiro,,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"É uma construção de pedra, apresentando frontão triangular arrematado por uma cruz de pedra. A fachada tem porta de entrada almofadada, pequeno óculo no frontão e duas sineiras sobre os cunhais. No interior, apresenta altar-mor,
molduras e talhas simples, porém bem trabalhadas, sem policromia e douramento. No trono encontra-se a imagem do padroeiro. Nos nichos laterais estão as imagens de N. Sra. da Conceição e Sant'Ana.",2015-05-04
tg_bem_classificacao.fid-7766db4e_192a223c909_4fa5,POINT (-38.51629883049999 -12.979075629899988),158,Convento e Igreja de Santa Teresa,BA2927408BIED00019,do Sodré,276,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Com plano típico dos jesuítas romanos com transepto e nave de igual altura, cúpula no cruzamento e capelas intercomunicantes. Atribuídos ao Frei Macário de S.João, a igreja tem galilé com 3 arcos, típica de construções beneditinas e franciscanas. O partido da fachada, em linhas clássicas, é inspirado no modelo romano de Vignola. Esta tipologia faz com que a torre seja substituída por uma espadaña, montada sobre o muro lateral da nave.",2015-01-28
tg_bem_classificacao.fid-7766db4e_192a223c909_4fa7,POINT (-41.99465068 -22.592547260000003),464,Casa natal de Casimiro de Abreu,RJ3301306BIED00001,Bernardo Gomes,,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Casa natal de Casimiro de Abreu, localizado(a) no estado de Rio de Janeiro, cidade(s) de Casimiro de Abreu, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-02-21
tg_bem_classificacao.fid-7766db4e_192a223c909_4fac,POINT (-43.79607190516134 -19.884805996552487),2662,Igreja de Nossa Senhora do Ó,MG3156700BIED00016,(Confrimar Endereço),,2,Bem Imóvel,BI,20,Arquitetura religiosa,8,Edificação,ED,"Igreja de Nossa Senhora do Ó, localizado(a) no estado de Minas Gerais, cidade(s) de Sabará, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-06-06
tg_bem_classificacao.fid-7766db4e_192a223c909_4fbc,POINT (-44.29623285502992 -2.5310413369291234),830,"Palacete Gentil Braga - Rua Oswaldo Cruz, nº 782 (esquina com a Rua do Passeio)",MA2111300BIED00009,Pedro II,,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Palacete Gentil Braga - Rua Oswaldo Cruz, nº 782 (esquina com a Rua do Passeio), localizado(a) no estado de Maranhão, cidade(s) de São Luís, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2015-06-11
tg_bem_classificacao.fid-7766db4e_192a223c909_4fc6,POINT (-38.51024989299343 -12.97626462207757),2671,"Prédio localizado na Praça dos Veteranos, nº 5 conhecido como Solar do Gravatá/Solar Oliveira Mendes",BA2927408BIED00094,(Confirmar Endereço),,2,Bem Imóvel,BI,18,Arquitetura civil,8,Edificação,ED,"Prédio localizado na Praça dos Veteranos, nº 5 conhecido como Solar do Gravatá/Solar Oliveira Mendes, localizado(a) no estado de Bahia, cidade(s) de Salvador, é um Bem Imóvel, do tipo Edificação, com estado de conservação Regular e de preservação Pouco Alterado.",2017-06-07
tg_bem_classificacao.fid-7766db4e_192a223c909_4fc9,POINT (-38.491281867 -12.961584239199988),235,Quinta do Tanque,BA2927408BIED00046,Quinta dos Lázaros,50,2,Bem Imóvel,BI,17,Edificação,8,Edificação,ED,"Construção em alvenaria de pedra, formada por três corpos de construção que se desenvolvem em torno de um pátio quadrado, no centro do qual se encontra uma fonte lobulada de lioz. A galeria, é formada por arcadas que repousam sobre impostas toscanas. Completa o conjunto o castelo d'água, em forma de pirâmide, revestido de azulejos do séc. XIX e o aqueduto que conduzia água para os aposentos do solar e fontes.",2015-01-29
